,accuracy,loss,val_accuracy,val_loss
0,0.5404736995697021,1.095101237297058,0.5454069375991821,1.1123156547546387
1,0.5536583065986633,1.0672699213027954,0.5398801565170288,1.0974453687667847
2,0.5579344034194946,1.0575920343399048,0.5355460047721863,1.0818206071853638
3,0.5598106384277344,1.0491992235183716,0.5543952584266663,1.0735082626342773
4,0.5625595450401306,1.04388427734375,0.5654488205909729,1.0439462661743164
5,0.5646321177482605,1.0380626916885376,0.5643434524536133,1.0375328063964844
6,0.5656429529190063,1.0357354879379272,0.5700739026069641,1.0285333395004272
7,0.5676355957984924,1.0338631868362427,0.5369131565093994,1.0813257694244385
8,0.568886399269104,1.0304962396621704,0.5695502758026123,1.0324503183364868
9,0.5685591697692871,1.0294971466064453,0.5653906464576721,1.0305339097976685
10,0.5701226592063904,1.0278812646865845,0.5510209798812866,1.0582650899887085
11,0.5705444812774658,1.0254567861557007,0.565157949924469,1.0427441596984863
12,0.5714680552482605,1.023585557937622,0.5598347783088684,1.0511469841003418
13,0.5716862082481384,1.0227761268615723,0.5701320767402649,1.0298609733581543
14,0.5715407729148865,1.0215908288955688,0.5607365369796753,1.0636038780212402
15,0.5725516080856323,1.0194555521011353,0.5620455145835876,1.0459367036819458
16,0.5716716647148132,1.019608736038208,0.55392986536026,1.0923734903335571
17,0.5725588798522949,1.0187908411026,0.5563150644302368,1.0573205947875977
18,0.573402464389801,1.017109990119934,0.5696375370025635,1.0264018774032593
19,0.5730752348899841,1.0169041156768799,0.5475594997406006,1.0682965517044067
20,0.5743914842605591,1.015649676322937,0.5714410543441772,1.0279412269592285
21,0.5745151042938232,1.0142914056777954,0.5691139698028564,1.023684024810791
22,0.5736642479896545,1.0143448114395142,0.54337078332901,1.082026481628418
23,0.5746241807937622,1.0147011280059814,0.5724009275436401,1.0204740762710571
24,0.5748932957649231,1.012929081916809,0.5650416016578674,1.0381417274475098
25,0.5756568908691406,1.0132390260696411,0.5350805521011353,1.0804723501205444
26,0.5755477547645569,1.0118199586868286,0.5352259874343872,1.0815035104751587
27,0.5760641098022461,1.0114043951034546,0.5622782111167908,1.0353535413742065
28,0.5769149661064148,1.0112502574920654,0.5600093007087708,1.046224594116211
29,0.5773512721061707,1.0111238956451416,0.5737971663475037,1.0216742753982544
30,0.5759259462356567,1.0102598667144775,0.5706847310066223,1.0256211757659912
31,0.5762531757354736,1.0103965997695923,0.5759206414222717,1.0079771280288696
32,0.5766677260398865,1.010388731956482,0.5660306215286255,1.0534477233886719
33,0.5780421495437622,1.0077931880950928,0.5696084499359131,1.0336095094680786
34,0.5770313143730164,1.008690357208252,0.5657978653907776,1.027164101600647
35,0.5761513710021973,1.0077718496322632,0.5770841836929321,1.0108001232147217
36,0.5766749978065491,1.008205771446228,0.5690267086029053,1.0264703035354614
37,0.5761368274688721,1.00626540184021,0.5770260095596313,1.0057878494262695
38,0.5781512260437012,1.0065511465072632,0.5691139698028564,1.0312914848327637
39,0.5772203803062439,1.006667137145996,0.54825758934021,1.0998262166976929
40,0.579249382019043,1.0050387382507324,0.5632381439208984,1.0393390655517578
41,0.579176664352417,1.00545072555542,0.5770260095596313,1.005071759223938
42,0.5781948566436768,1.0046852827072144,0.568706750869751,1.026016116142273
43,0.5783548951148987,1.0039781332015991,0.5743498802185059,1.0129321813583374
44,0.579663872718811,1.004812240600586,0.5600674748420715,1.0689446926116943
45,0.5787330269813538,1.0037412643432617,0.5676595568656921,1.032285451889038
46,0.5777512788772583,1.0040302276611328,0.5694339275360107,1.0243408679962158
47,0.5790820717811584,1.0031065940856934,0.5673977732658386,1.0335325002670288
48,0.5785439610481262,1.0029064416885376,0.575106143951416,1.0101042985916138
49,0.5782821774482727,1.0028996467590332,0.573302686214447,1.0147120952606201
50,0.5806819796562195,1.0031988620758057,0.5481412410736084,1.0615426301956177
51,0.580311119556427,1.0015007257461548,0.5683867335319519,1.043439507484436
52,0.5800638794898987,1.0021531581878662,0.5507882833480835,1.0682722330093384
53,0.5796711444854736,1.0013508796691895,0.5686194896697998,1.0220446586608887
54,0.5805147290229797,1.0005766153335571,0.5610274076461792,1.0741912126541138
55,0.5804638266563416,1.0021347999572754,0.5428180694580078,1.0934962034225464
56,0.5804492831230164,1.0003145933151245,0.5742917060852051,1.0089476108551025
57,0.5799038410186768,1.0003643035888672,0.5735353827476501,1.020458698272705
58,0.5803692936897278,1.000773310661316,0.5738554000854492,1.0113117694854736
59,0.580871045589447,1.0001169443130493,0.5643143653869629,1.0472733974456787
60,0.5802996158599854,1.0019093751907349,0.5503970384597778,1.04231595993042
61,0.5803505182266235,1.0013914108276367,0.5551676750183105,1.07117760181427
62,0.5797978043556213,1.000769853591919,0.5663379430770874,1.0488694906234741
63,0.5804741382598877,1.0003094673156738,0.5706431865692139,1.0112342834472656
64,0.5809832215309143,1.000008225440979,0.5639235377311707,1.0378977060317993
65,0.5814849734306335,0.9991446137428284,0.5759373903274536,1.0318193435668945
66,0.5817249417304993,1.000095009803772,0.5583384037017822,1.0472946166992188
67,0.5799360275268555,0.9998676180839539,0.5591238141059875,1.0863043069839478
68,0.5815067887306213,0.9991631507873535,0.5664833784103394,1.0520552396774292
69,0.5816376805305481,0.9978160858154297,0.5672397017478943,1.0417863130569458
70,0.580016016960144,0.9987508654594421,0.5556331276893616,1.0433439016342163
71,0.5822194814682007,0.998518168926239,0.5668906569480896,1.034860610961914
72,0.5812813639640808,0.9979963898658752,0.5619164109230042,1.0552337169647217
73,0.5821031332015991,0.9973601698875427,0.5646798610687256,1.038447380065918
74,0.5813249945640564,0.9978705048561096,0.5608400702476501,1.0432161092758179
75,0.5827648639678955,0.9965961575508118,0.5590365529060364,1.0371148586273193
76,0.5809541344642639,0.9975312948226929,0.5621491074562073,1.0377826690673828
77,0.5824012756347656,0.9967577457427979,0.5400995016098022,1.0911874771118164
78,0.5817103981971741,0.9979585409164429,0.5750938057899475,1.0149682760238647
79,0.5824594497680664,0.9976761937141418,0.5664252042770386,1.0275181531906128
80,0.582394003868103,0.9959086179733276,0.5690432786941528,1.0277488231658936
81,0.582968533039093,0.9968041181564331,0.5598510503768921,1.0666899681091309
82,0.5822631120681763,0.9968023896217346,0.5729994177818298,1.0199663639068604
83,0.5829176306724548,0.9959999322891235,0.5741920471191406,1.0145279169082642
84,0.583528459072113,0.9952786564826965,0.5638362765312195,1.06793212890625
85,0.5833248496055603,0.9962916374206543,0.5608109831809998,1.0397701263427734
86,0.5829467177391052,0.994412899017334,0.5749192833900452,1.0210789442062378
87,0.5826412439346313,0.9961515069007874,0.5705850124359131,1.0117418766021729
88,0.581332266330719,0.9950296878814697,0.5680251121520996,1.0303101539611816
89,0.5826921463012695,0.9953101277351379,0.5681706070899963,1.0339347124099731
90,0.5820958614349365,0.9965416193008423,0.5652907490730286,1.0557092428207397
91,0.5819722414016724,0.9955191612243652,0.5572330355644226,1.073020100593567
92,0.5828157663345337,0.9957970380783081,0.5762283205986023,1.0124250650405884
93,0.5825612545013428,0.9949384331703186,0.5638944506645203,1.035475492477417
94,0.5815286040306091,0.9951096773147583,0.5615091323852539,1.057042121887207
95,0.58122318983078,0.9962196946144104,0.5723012685775757,1.0220848321914673
96,0.5819649696350098,0.9943768978118896,0.571864902973175,1.017639398574829
97,0.5817103981971741,0.9942386150360107,0.577042818069458,1.0132285356521606
98,0.5823503732681274,0.9941003322601318,0.5744829177856445,1.0128045082092285
99,0.5834993720054626,0.9941356778144836,0.563429057598114,1.0448671579360962
100,0.5831721425056458,0.9932193756103516,0.5620036721229553,1.0450997352600098
101,0.5820086002349854,0.9928069710731506,0.5831515192985535,1.0015021562576294
102,0.5832739472389221,0.9933322072029114,0.5649125576019287,1.032355785369873
103,0.5832375884056091,0.9926191568374634,0.5642726421356201,1.0305135250091553
104,0.5835793614387512,0.992753267288208,0.5709340572357178,1.0273686647415161
105,0.5839139223098755,0.992398738861084,0.5636617541313171,1.0442029237747192
106,0.5844156742095947,0.9924592971801758,0.5811734795570374,1.003173589706421
107,0.583601176738739,0.9934419393539429,0.5700032114982605,1.0290566682815552
108,0.5841538906097412,0.9917796850204468,0.5748029351234436,1.0206468105316162
109,0.5849756598472595,0.9922622442245483,0.5757046937942505,1.0167791843414307
110,0.5826339721679688,0.9921261668205261,0.5608400702476501,1.0435454845428467
111,0.5846483707427979,0.9910309910774231,0.5800971388816833,1.0048316717147827
112,0.5839139223098755,0.9911195039749146,0.5628472566604614,1.0459074974060059
113,0.5846338272094727,0.9911566376686096,0.5776245594024658,1.0142532587051392
114,0.5837538838386536,0.9909741878509521,0.5750065445899963,1.019602656364441
115,0.5853974223136902,0.990735650062561,0.5768100619316101,1.0139260292053223
116,0.5839139223098755,0.9913082718849182,0.5617418885231018,1.037792682647705
117,0.5843502283096313,0.9907029271125793,0.5646216869354248,1.0377867221832275
118,0.5835793614387512,0.9911856651306152,0.5549931526184082,1.0458860397338867
119,0.5847792625427246,0.9913982152938843,0.5774500370025635,1.0073808431625366
120,0.5816594958305359,0.995342493057251,0.576577365398407,1.0319724082946777
121,0.5822776556015015,0.9942437410354614,0.5481863021850586,1.081121802330017
122,0.5827503204345703,0.9941249489784241,0.5776536464691162,1.013069748878479
123,0.5821104049682617,0.994030773639679,0.5846059918403625,0.9927599430084229
124,0.5826994180679321,0.9935929775238037,0.5444628596305847,1.0614910125732422
125,0.582539439201355,0.9939964413642883,0.5753265023231506,1.0132986307144165
126,0.5831066966056824,0.994703471660614,0.579311728477478,0.9991690516471863
